lat,lon,first_crossing_year
6.125654450261777,178.75,2066.0
6.125654450261777,180.0,2066.0
6.125654450261777,181.25,2066.0
6.125654450261777,182.5,2066.0
6.125654450261777,183.75,2066.0
6.125654450261777,185.0,2066.0
6.125654450261777,186.25,2066.0
6.125654450261777,187.5,2066.0
6.125654450261777,188.75,2066.0
6.125654450261777,190.0,2066.0
6.125654450261777,191.25,2066.0
6.125654450261777,192.5,2066.0
6.125654450261777,193.75,2066.0
6.125654450261777,195.0,2066.0
6.125654450261777,196.25,2066.0
6.125654450261777,197.5,2066.0
6.125654450261777,198.75,2066.0
6.125654450261777,200.0,2066.0
6.125654450261777,201.25,2066.0
6.125654450261777,202.5,2066.0
6.125654450261777,203.75,2066.0
6.125654450261777,205.0,2066.0
6.125654450261777,206.25,2049.0
6.125654450261777,207.5,2049.0
6.125654450261777,208.75,2049.0
6.125654450261777,210.0,2049.0
6.125654450261777,211.25,2049.0
6.125654450261777,212.5,2049.0
6.125654450261777,213.75,2049.0
6.125654450261777,215.0,2049.0
6.125654450261777,216.25,2049.0
6.125654450261777,217.5,2049.0
6.125654450261777,218.75,2049.0
6.125654450261777,220.0,2049.0
6.125654450261777,221.25,2049.0
6.125654450261777,222.5,2053.0
6.125654450261777,223.75,2053.0
6.125654450261777,225.0,2053.0
6.125654450261777,226.25,2053.0
6.125654450261777,227.5,2053.0
6.125654450261777,228.75,2053.0
6.125654450261777,230.0,2065.0
6.125654450261777,231.25,2065.0
6.125654450261777,232.5,2065.0
6.125654450261777,233.75,2050.0
6.125654450261777,235.0,2050.0
6.125654450261777,236.25,2050.0
6.125654450261777,237.5,2050.0
6.125654450261777,238.75,2050.0
6.125654450261777,240.0,2050.0
6.125654450261777,241.25,2050.0
6.125654450261777,242.5,2050.0
6.125654450261777,243.75,2050.0
6.125654450261777,245.0,2050.0
6.125654450261777,246.25,2050.0
6.125654450261777,247.5,2050.0
6.125654450261777,248.75,2050.0
6.125654450261777,250.0,2050.0
6.125654450261777,251.25,2050.0
6.125654450261777,252.5,2050.0
6.125654450261777,253.75,2050.0
6.125654450261777,255.0,2050.0
6.125654450261777,256.25,2050.0
6.125654450261777,257.5,2050.0
6.125654450261777,258.75,2050.0
6.125654450261777,260.0,2050.0
6.125654450261777,261.25,2050.0
6.125654450261777,262.5,2050.0
6.125654450261777,263.75,2050.0
6.125654450261777,265.0,2050.0
6.125654450261777,266.25,2050.0
6.125654450261777,267.5,2050.0
6.125654450261777,268.75,2050.0
6.125654450261777,270.0,2050.0
6.125654450261777,271.25,2050.0
6.125654450261777,272.5,2050.0
6.125654450261777,273.75,2050.0
6.125654450261777,275.0,2050.0
6.125654450261777,276.25,2050.0
6.125654450261777,277.5,2050.0
6.125654450261777,278.75,2050.0
6.125654450261777,280.0,2050.0
6.125654450261777,281.25,2050.0
6.125654450261777,282.5,2049.0
6.125654450261777,283.75,2059.0
6.125654450261777,285.0,2049.0
6.125654450261777,286.25,2050.0
6.125654450261777,287.5,2050.0
6.125654450261777,288.75,2050.0
6.125654450261777,290.0,2050.0
6.125654450261777,291.25,2050.0
6.125654450261777,292.5,2050.0
6.125654450261777,293.75,2049.0
6.125654450261777,295.0,2050.0
6.125654450261777,296.25,2049.0
6.125654450261777,297.5,2047.0
6.125654450261777,298.75,2050.0
6.125654450261777,300.0,2050.0
6.125654450261777,301.25,2050.0
6.125654450261777,302.5,2050.0
6.125654450261777,303.75,2063.0
6.125654450261777,305.0,2063.0
6.125654450261777,306.25,2061.0
6.125654450261777,307.5,2061.0
6.125654450261777,308.75,2061.0
6.125654450261777,310.0,2061.0
6.125654450261777,311.25,2061.0
6.125654450261777,312.5,2061.0
6.125654450261777,313.75,2061.0
6.125654450261777,315.0,2061.0
6.125654450261777,316.25,2061.0
6.125654450261777,317.5,2061.0
6.125654450261777,318.75,2061.0
6.125654450261777,320.0,2061.0
6.125654450261777,321.25,2061.0
6.125654450261777,322.5,2061.0
6.125654450261777,323.75,2061.0
6.125654450261777,325.0,2061.0
6.125654450261777,326.25,2061.0
6.125654450261777,327.5,2061.0
6.125654450261777,328.75,2061.0
6.125654450261777,330.0,2061.0
6.125654450261777,331.25,2061.0
6.125654450261777,332.5,2061.0
6.125654450261777,333.75,2061.0
6.125654450261777,335.0,2061.0
6.125654450261777,336.25,2061.0
6.125654450261777,337.5,2061.0
6.125654450261777,338.75,2061.0
6.125654450261777,340.0,2061.0
6.125654450261777,341.25,2061.0
6.125654450261777,342.5,2061.0
6.125654450261777,343.75,2061.0
6.125654450261777,345.0,2061.0
6.125654450261777,346.25,2061.0
6.125654450261777,347.5,2061.0
6.125654450261777,348.75,2050.0
6.125654450261777,350.0,2050.0
6.125654450261777,351.25,2045.0
6.125654450261777,352.5,2045.0
6.125654450261777,353.75,2050.0
6.125654450261777,355.0,2050.0
6.125654450261777,356.25,2047.0
6.125654450261777,357.5,2050.0
6.125654450261777,358.75,2050.0
7.068062827225134,0.0,2042.0
7.068062827225134,1.25,2050.0
7.068062827225134,2.5,2050.0
7.068062827225134,3.75,2050.0
7.068062827225134,5.0,2045.0
7.068062827225134,6.25,2050.0
7.068062827225134,7.5,2050.0
7.068062827225134,8.75,2050.0
7.068062827225134,10.0,2050.0
7.068062827225134,11.25,2050.0
7.068062827225134,12.5,2050.0
7.068062827225134,13.75,2050.0
7.068062827225134,15.0,2050.0
7.068062827225134,16.25,2050.0
7.068062827225134,17.5,2050.0
7.068062827225134,18.75,2050.0
7.068062827225134,20.0,2050.0
7.068062827225134,21.25,2050.0
7.068062827225134,22.5,2050.0
7.068062827225134,23.75,2050.0
7.068062827225134,25.0,2050.0
7.068062827225134,26.25,2050.0
7.068062827225134,27.5,2050.0
7.068062827225134,28.75,2050.0
7.068062827225134,30.0,2050.0
7.068062827225134,31.25,2050.0
7.068062827225134,32.5,2060.0
7.068062827225134,33.75,2055.0
7.068062827225134,35.0,2044.0
7.068062827225134,36.25,2050.0
7.068062827225134,37.5,2051.0
7.068062827225134,38.75,2051.0
7.068062827225134,40.0,2051.0
7.068062827225134,41.25,2051.0
7.068062827225134,42.5,2051.0
7.068062827225134,43.75,2061.0
7.068062827225134,45.0,2058.0
7.068062827225134,46.25,2059.0
7.068062827225134,47.5,2059.0
7.068062827225134,48.75,2061.0
7.068062827225134,50.0,2061.0
7.068062827225134,51.25,2061.0
7.068062827225134,52.5,2061.0
7.068062827225134,53.75,2063.0
7.068062827225134,55.0,2063.0
7.068062827225134,56.25,2063.0
7.068062827225134,57.5,2063.0
7.068062827225134,58.75,2063.0
7.068062827225134,60.0,2063.0
7.068062827225134,61.25,2063.0
7.068062827225134,62.5,2066.0
7.068062827225134,63.75,2067.0
7.068062827225134,65.0,2067.0
7.068062827225134,66.25,2065.0
7.068062827225134,67.5,2065.0
7.068062827225134,68.75,2065.0
7.068062827225134,70.0,2065.0
7.068062827225134,71.25,2065.0
7.068062827225134,72.5,2065.0
7.068062827225134,73.75,2065.0
7.068062827225134,75.0,2065.0
7.068062827225134,76.25,2065.0
7.068062827225134,77.5,2065.0
7.068062827225134,78.75,2065.0
7.068062827225134,80.0,2065.0
7.068062827225134,81.25,2063.0
7.068062827225134,82.5,2068.0
7.068062827225134,83.75,2071.0
7.068062827225134,85.0,2071.0
7.068062827225134,86.25,2071.0
7.068062827225134,87.5,2071.0
7.068062827225134,88.75,2071.0
7.068062827225134,90.0,2068.0
7.068062827225134,91.25,2068.0
7.068062827225134,92.5,2068.0
7.068062827225134,93.75,2068.0
7.068062827225134,95.0,2068.0
7.068062827225134,96.25,2068.0
7.068062827225134,97.5,2068.0
7.068062827225134,98.75,2068.0
7.068062827225134,100.0,2063.0
7.068062827225134,101.25,2068.0
7.068062827225134,102.5,2068.0
7.068062827225134,103.75,2068.0
7.068062827225134,105.0,2068.0
7.068062827225134,106.25,2068.0
7.068062827225134,107.5,2068.0
7.068062827225134,108.75,2068.0
7.068062827225134,110.0,2068.0
7.068062827225134,111.25,2068.0
7.068062827225134,112.5,2068.0
7.068062827225134,113.75,2068.0
7.068062827225134,115.0,2068.0
7.068062827225134,116.25,2068.0
7.068062827225134,117.5,2068.0
7.068062827225134,118.75,2071.0
7.068062827225134,120.0,2071.0
7.068062827225134,121.25,2071.0
7.068062827225134,122.5,2068.0
7.068062827225134,123.75,2068.0
7.068062827225134,125.0,2059.0
7.068062827225134,126.25,2066.0
7.068062827225134,127.5,2066.0
7.068062827225134,128.75,2066.0
7.068062827225134,130.0,2066.0
7.068062827225134,131.25,2066.0
7.068062827225134,132.5,2071.0
7.068062827225134,133.75,2071.0
7.068062827225134,135.0,2071.0
7.068062827225134,136.25,2071.0
7.068062827225134,137.5,2071.0
7.068062827225134,138.75,2071.0
7.068062827225134,140.0,2071.0
7.068062827225134,141.25,2071.0
7.068062827225134,142.5,2071.0
7.068062827225134,143.75,2071.0
7.068062827225134,145.0,2071.0
7.068062827225134,146.25,2071.0
7.068062827225134,147.5,2071.0
7.068062827225134,148.75,2071.0
7.068062827225134,150.0,2071.0
7.068062827225134,151.25,2071.0
7.068062827225134,152.5,2071.0
7.068062827225134,153.75,2067.0
7.068062827225134,155.0,2067.0
7.068062827225134,156.25,2067.0
7.068062827225134,157.5,2067.0
7.068062827225134,158.75,2067.0
7.068062827225134,160.0,2067.0
7.068062827225134,161.25,2067.0
7.068062827225134,162.5,2067.0
7.068062827225134,163.75,2067.0
7.068062827225134,165.0,2067.0
7.068062827225134,166.25,2067.0
7.068062827225134,167.5,2067.0
7.068062827225134,168.75,2067.0
7.068062827225134,170.0,2067.0
7.068062827225134,171.25,2067.0
7.068062827225134,172.5,2067.0
7.068062827225134,173.75,2067.0
7.068062827225134,175.0,2067.0
7.068062827225134,176.25,2067.0
7.068062827225134,177.5,2067.0
7.068062827225134,178.75,2067.0
7.068062827225134,180.0,2066.0
7.068062827225134,181.25,2066.0
7.068062827225134,182.5,2067.0
7.068062827225134,183.75,2067.0
7.068062827225134,185.0,2067.0
7.068062827225134,186.25,2067.0
7.068062827225134,187.5,2067.0
7.068062827225134,188.75,2067.0
7.068062827225134,190.0,2067.0
7.068062827225134,191.25,2066.0
7.068062827225134,192.5,2066.0
7.068062827225134,193.75,2066.0
7.068062827225134,195.0,2066.0
7.068062827225134,196.25,2066.0
7.068062827225134,197.5,2066.0
7.068062827225134,198.75,2066.0
7.068062827225134,200.0,2066.0
7.068062827225134,201.25,2066.0
7.068062827225134,202.5,2066.0
7.068062827225134,203.75,2066.0
7.068062827225134,205.0,2066.0
7.068062827225134,206.25,2066.0
7.068062827225134,207.5,2066.0
7.068062827225134,208.75,2066.0
7.068062827225134,210.0,2066.0
7.068062827225134,211.25,2066.0
7.068062827225134,212.5,2066.0
7.068062827225134,213.75,2066.0
7.068062827225134,215.0,2066.0
7.068062827225134,216.25,2066.0
7.068062827225134,217.5,2066.0
7.068062827225134,218.75,2066.0
7.068062827225134,220.0,2066.0
7.068062827225134,221.25,2066.0
7.068062827225134,222.5,2066.0
7.068062827225134,223.75,2066.0
7.068062827225134,225.0,2067.0
7.068062827225134,226.25,2067.0
7.068062827225134,227.5,2067.0
7.068062827225134,228.75,2067.0
7.068062827225134,230.0,2067.0
7.068062827225134,231.25,2067.0
7.068062827225134,232.5,2067.0
7.068062827225134,233.75,2067.0
7.068062827225134,235.0,2067.0
7.068062827225134,236.25,2067.0
7.068062827225134,237.5,2050.0
7.068062827225134,238.75,2050.0
7.068062827225134,240.0,2050.0
7.068062827225134,241.25,2050.0
7.068062827225134,242.5,2050.0
7.068062827225134,243.75,2050.0
7.068062827225134,245.0,2050.0
7.068062827225134,246.25,2050.0
7.068062827225134,247.5,2050.0
7.068062827225134,248.75,2050.0
7.068062827225134,250.0,2050.0
7.068062827225134,251.25,2050.0
7.068062827225134,252.5,2050.0
7.068062827225134,253.75,2050.0
7.068062827225134,255.0,2050.0
7.068062827225134,256.25,2050.0
7.068062827225134,257.5,2050.0
7.068062827225134,258.75,2050.0
7.068062827225134,260.0,2050.0
7.068062827225134,261.25,2050.0
7.068062827225134,262.5,2050.0
7.068062827225134,263.75,2050.0
7.068062827225134,265.0,2050.0
7.068062827225134,266.25,2050.0
7.068062827225134,267.5,2050.0
7.068062827225134,268.75,2050.0
7.068062827225134,270.0,2050.0
7.068062827225134,271.25,2050.0
7.068062827225134,272.5,2050.0
7.068062827225134,273.75,2050.0
7.068062827225134,275.0,2050.0
7.068062827225134,276.25,2049.0
7.068062827225134,277.5,2049.0
7.068062827225134,278.75,2050.0
7.068062827225134,280.0,2050.0
7.068062827225134,281.25,2050.0
7.068062827225134,282.5,2049.0
7.068062827225134,283.75,2049.0
7.068062827225134,285.0,2049.0
7.068062827225134,286.25,2050.0
7.068062827225134,287.5,2050.0
7.068062827225134,288.75,2050.0
7.068062827225134,290.0,2049.0
7.068062827225134,291.25,2049.0
7.068062827225134,292.5,2049.0
7.068062827225134,293.75,2049.0
7.068062827225134,295.0,2049.0
7.068062827225134,296.25,2045.0
7.068062827225134,297.5,2047.0
7.068062827225134,298.75,2047.0
7.068062827225134,300.0,2050.0
7.068062827225134,301.25,2050.0
7.068062827225134,302.5,2071.0
7.068062827225134,303.75,2071.0
7.068062827225134,305.0,2070.0
7.068062827225134,306.25,2070.0
7.068062827225134,307.5,2061.0
7.068062827225134,308.75,2061.0
7.068062827225134,310.0,2061.0
7.068062827225134,311.25,2061.0
7.068062827225134,312.5,2061.0
7.068062827225134,313.75,2061.0
7.068062827225134,315.0,2061.0
7.068062827225134,316.25,2061.0
7.068062827225134,317.5,2061.0
7.068062827225134,318.75,2061.0
7.068062827225134,320.0,2061.0
7.068062827225134,321.25,2061.0
7.068062827225134,322.5,2061.0
7.068062827225134,323.75,2061.0
7.068062827225134,325.0,2061.0
7.068062827225134,326.25,2061.0
7.068062827225134,327.5,2061.0
7.068062827225134,328.75,2061.0
7.068062827225134,330.0,2061.0
7.068062827225134,331.25,2061.0
7.068062827225134,332.5,2061.0
7.068062827225134,333.75,2061.0
7.068062827225134,335.0,2061.0
7.068062827225134,336.25,2061.0
7.068062827225134,337.5,2061.0
7.068062827225134,338.75,2061.0
7.068062827225134,340.0,2061.0
7.068062827225134,341.25,2061.0
7.068062827225134,342.5,2061.0
7.068062827225134,343.75,2061.0
7.068062827225134,345.0,2061.0
7.068062827225134,346.25,2061.0
7.068062827225134,347.5,2059.0
7.068062827225134,348.75,2050.0
7.068062827225134,350.0,2045.0
7.068062827225134,351.25,2050.0
7.068062827225134,352.5,2050.0
7.068062827225134,353.75,2050.0
7.068062827225134,355.0,2050.0
7.068062827225134,356.25,2050.0
7.068062827225134,357.5,2050.0
7.068062827225134,358.75,2050.0
8.010471204188477,0.0,2050.0
8.010471204188477,1.25,2050.0
8.010471204188477,2.5,2050.0
8.010471204188477,3.75,2050.0
8.010471204188477,5.0,2050.0
8.010471204188477,6.25,2050.0
8.010471204188477,7.5,2050.0
8.010471204188477,8.75,2050.0
8.010471204188477,10.0,2050.0
8.010471204188477,11.25,2050.0
8.010471204188477,12.5,2050.0
8.010471204188477,13.75,2050.0
8.010471204188477,15.0,2050.0
8.010471204188477,16.25,2050.0
8.010471204188477,17.5,2050.0
8.010471204188477,18.75,2050.0
8.010471204188477,20.0,2050.0
8.010471204188477,21.25,2050.0
8.010471204188477,22.5,2050.0
8.010471204188477,23.75,2050.0
8.010471204188477,25.0,2050.0
8.010471204188477,26.25,2050.0
8.010471204188477,27.5,2050.0
8.010471204188477,28.75,2050.0
8.010471204188477,30.0,2050.0
8.010471204188477,31.25,2050.0
8.010471204188477,32.5,2050.0
8.010471204188477,33.75,2050.0
8.010471204188477,35.0,2044.0
8.010471204188477,36.25,2050.0
8.010471204188477,37.5,2051.0
8.010471204188477,38.75,2051.0
8.010471204188477,40.0,2051.0
8.010471204188477,41.25,2051.0
8.010471204188477,42.5,2051.0
8.010471204188477,43.75,2051.0
8.010471204188477,45.0,2058.0
8.010471204188477,46.25,2059.0
8.010471204188477,47.5,2059.0
8.010471204188477,48.75,2059.0
8.010471204188477,50.0,2061.0
8.010471204188477,51.25,2061.0
8.010471204188477,52.5,2061.0
8.010471204188477,53.75,2061.0
8.010471204188477,55.0,2063.0
8.010471204188477,56.25,2063.0
8.010471204188477,57.5,2063.0
8.010471204188477,58.75,2063.0
8.010471204188477,60.0,2063.0
8.010471204188477,61.25,2063.0
8.010471204188477,62.5,2063.0
8.010471204188477,63.75,2063.0
8.010471204188477,65.0,2067.0
8.010471204188477,66.25,2065.0
8.010471204188477,67.5,2065.0
8.010471204188477,68.75,2065.0
8.010471204188477,70.0,2065.0
8.010471204188477,71.25,2065.0
8.010471204188477,72.5,2065.0
8.010471204188477,73.75,2065.0
8.010471204188477,75.0,2065.0
8.010471204188477,76.25,2065.0
8.010471204188477,77.5,2065.0
8.010471204188477,78.75,2068.0
8.010471204188477,80.0,2065.0
8.010471204188477,81.25,2063.0
8.010471204188477,82.5,2068.0
8.010471204188477,83.75,2071.0
8.010471204188477,85.0,2071.0
8.010471204188477,86.25,2071.0
8.010471204188477,87.5,2068.0
8.010471204188477,88.75,2068.0
8.010471204188477,90.0,2068.0
8.010471204188477,91.25,2068.0
8.010471204188477,92.5,2068.0
8.010471204188477,93.75,2068.0
8.010471204188477,95.0,2068.0
8.010471204188477,96.25,2068.0
8.010471204188477,97.5,2068.0
8.010471204188477,98.75,2068.0
8.010471204188477,100.0,2063.0
8.010471204188477,101.25,2068.0
8.010471204188477,102.5,2068.0
8.010471204188477,103.75,2068.0
8.010471204188477,105.0,2068.0
8.010471204188477,106.25,2068.0
8.010471204188477,107.5,2068.0
8.010471204188477,108.75,2068.0
8.010471204188477,110.0,2068.0
8.010471204188477,111.25,2068.0
8.010471204188477,112.5,2068.0
8.010471204188477,113.75,2068.0
8.010471204188477,115.0,2068.0
8.010471204188477,116.25,2068.0
8.010471204188477,117.5,2071.0
8.010471204188477,118.75,2071.0
8.010471204188477,120.0,2071.0
8.010471204188477,121.25,2071.0
8.010471204188477,122.5,2068.0
8.010471204188477,123.75,2059.0
8.010471204188477,125.0,2066.0
8.010471204188477,126.25,2066.0
8.010471204188477,127.5,2066.0
8.010471204188477,128.75,2066.0
8.010471204188477,130.0,2066.0
8.010471204188477,131.25,2066.0
8.010471204188477,132.5,2066.0
8.010471204188477,133.75,2071.0
8.010471204188477,135.0,2071.0
8.010471204188477,136.25,2071.0
8.010471204188477,137.5,2071.0
8.010471204188477,138.75,2071.0
8.010471204188477,140.0,2071.0
8.010471204188477,141.25,2071.0
8.010471204188477,142.5,2071.0
8.010471204188477,143.75,2071.0
8.010471204188477,145.0,2071.0
8.010471204188477,146.25,2071.0
8.010471204188477,147.5,2071.0
8.010471204188477,148.75,2071.0
8.010471204188477,150.0,2071.0
8.010471204188477,151.25,2071.0
8.010471204188477,152.5,2071.0
8.010471204188477,153.75,2067.0
8.010471204188477,155.0,2067.0
8.010471204188477,156.25,2067.0
8.010471204188477,157.5,2067.0
8.010471204188477,158.75,2067.0
8.010471204188477,160.0,2067.0
8.010471204188477,161.25,2067.0
8.010471204188477,162.5,2067.0
8.010471204188477,163.75,2067.0
8.010471204188477,165.0,2067.0
8.010471204188477,166.25,2067.0
8.010471204188477,167.5,2067.0
8.010471204188477,168.75,2067.0
8.010471204188477,170.0,2067.0
8.010471204188477,171.25,2067.0
8.010471204188477,172.5,2067.0
8.010471204188477,173.75,2067.0
8.010471204188477,175.0,2067.0
8.010471204188477,176.25,2067.0
8.010471204188477,177.5,2067.0
8.010471204188477,178.75,2067.0
8.010471204188477,180.0,2067.0
8.010471204188477,181.25,2067.0
8.010471204188477,182.5,2067.0
8.010471204188477,183.75,2067.0
8.010471204188477,185.0,2067.0
8.010471204188477,186.25,2067.0
8.010471204188477,187.5,2067.0
8.010471204188477,188.75,2067.0
8.010471204188477,190.0,2067.0
8.010471204188477,191.25,2067.0
8.010471204188477,192.5,2067.0
8.010471204188477,193.75,2067.0
8.010471204188477,195.0,2067.0
8.010471204188477,196.25,2067.0
8.010471204188477,197.5,2066.0
8.010471204188477,198.75,2066.0
8.010471204188477,200.0,2066.0
8.010471204188477,201.25,2067.0
8.010471204188477,202.5,2067.0
8.010471204188477,203.75,2067.0
8.010471204188477,205.0,2067.0
8.010471204188477,206.25,2066.0
8.010471204188477,207.5,2066.0
8.010471204188477,208.75,2049.0
8.010471204188477,210.0,2049.0
8.010471204188477,211.25,2067.0
8.010471204188477,212.5,2067.0
8.010471204188477,213.75,2067.0
8.010471204188477,215.0,2067.0
8.010471204188477,216.25,2067.0
8.010471204188477,217.5,2067.0
8.010471204188477,218.75,2067.0
8.010471204188477,220.0,2067.0
8.010471204188477,221.25,2067.0
8.010471204188477,222.5,2067.0
8.010471204188477,223.75,2067.0
8.010471204188477,225.0,2067.0
8.010471204188477,226.25,2067.0
8.010471204188477,227.5,2067.0
8.010471204188477,228.75,2067.0
8.010471204188477,230.0,2067.0
8.010471204188477,231.25,2070.0
8.010471204188477,232.5,2070.0
8.010471204188477,233.75,2070.0
8.010471204188477,235.0,2070.0
8.010471204188477,236.25,2070.0
8.010471204188477,237.5,2070.0
8.010471204188477,238.75,2070.0
8.010471204188477,240.0,2070.0
8.010471204188477,241.25,2050.0
8.010471204188477,242.5,2050.0
8.010471204188477,243.75,2050.0
8.010471204188477,245.0,2050.0
8.010471204188477,246.25,2050.0
8.010471204188477,247.5,2050.0
8.010471204188477,248.75,2050.0
8.010471204188477,250.0,2050.0
8.010471204188477,251.25,2050.0
8.010471204188477,252.5,2050.0
8.010471204188477,253.75,2050.0
8.010471204188477,255.0,2050.0
8.010471204188477,256.25,2050.0
8.010471204188477,257.5,2050.0
8.010471204188477,258.75,2050.0
8.010471204188477,260.0,2050.0
8.010471204188477,261.25,2050.0
8.010471204188477,262.5,2050.0
8.010471204188477,263.75,2050.0
8.010471204188477,265.0,2050.0
8.010471204188477,266.25,2050.0
8.010471204188477,267.5,2050.0
8.010471204188477,268.75,2050.0
8.010471204188477,270.0,2050.0
8.010471204188477,271.25,2050.0
8.010471204188477,272.5,2050.0
8.010471204188477,273.75,2049.0
8.010471204188477,275.0,2049.0
8.010471204188477,276.25,2049.0
8.010471204188477,277.5,2050.0
8.010471204188477,278.75,2050.0
8.010471204188477,280.0,2060.0
8.010471204188477,281.25,2060.0
8.010471204188477,282.5,2049.0
8.010471204188477,283.75,2049.0
8.010471204188477,285.0,2049.0
8.010471204188477,286.25,2049.0
8.010471204188477,287.5,2050.0
8.010471204188477,288.75,2050.0
8.010471204188477,290.0,2050.0
8.010471204188477,291.25,2049.0
8.010471204188477,292.5,2045.0
8.010471204188477,293.75,2049.0
8.010471204188477,295.0,2049.0
8.010471204188477,296.25,2050.0
8.010471204188477,297.5,2050.0
8.010471204188477,298.75,2050.0
8.010471204188477,300.0,2050.0
8.010471204188477,301.25,2071.0
8.010471204188477,302.5,2071.0
8.010471204188477,303.75,2071.0
8.010471204188477,305.0,2070.0
8.010471204188477,306.25,2070.0
8.010471204188477,307.5,2061.0
8.010471204188477,308.75,2061.0
8.010471204188477,310.0,2070.0
8.010471204188477,311.25,2070.0
8.010471204188477,312.5,2070.0
8.010471204188477,313.75,2070.0
8.010471204188477,315.0,2070.0
8.010471204188477,316.25,2070.0
8.010471204188477,317.5,2070.0
8.010471204188477,318.75,2070.0
8.010471204188477,320.0,2070.0
8.010471204188477,321.25,2070.0
8.010471204188477,322.5,2070.0
8.010471204188477,323.75,2061.0
8.010471204188477,325.0,2061.0
8.010471204188477,326.25,2061.0
8.010471204188477,327.5,2061.0
8.010471204188477,328.75,2061.0
8.010471204188477,330.0,2061.0
8.010471204188477,331.25,2061.0
8.010471204188477,332.5,2061.0
8.010471204188477,333.75,2061.0
8.010471204188477,335.0,2061.0
8.010471204188477,336.25,2061.0
8.010471204188477,337.5,2061.0
8.010471204188477,338.75,2061.0
8.010471204188477,340.0,2061.0
8.010471204188477,341.25,2061.0
8.010471204188477,342.5,2061.0
8.010471204188477,343.75,2061.0
8.010471204188477,345.0,2061.0
8.010471204188477,346.25,2061.0
8.010471204188477,347.5,2050.0
8.010471204188477,348.75,2050.0
8.010471204188477,350.0,2042.0
8.010471204188477,351.25,2050.0
8.010471204188477,352.5,2050.0
8.010471204188477,353.75,2050.0
8.010471204188477,355.0,2050.0
8.010471204188477,356.25,2050.0
8.010471204188477,357.5,2050.0
8.010471204188477,358.75,2050.0
8.952879581151834,0.0,2050.0
8.952879581151834,1.25,2050.0
8.952879581151834,2.5,2050.0
8.952879581151834,3.75,2050.0
8.952879581151834,5.0,2050.0
8.952879581151834,6.25,2050.0
8.952879581151834,7.5,2050.0
8.952879581151834,8.75,2050.0
8.952879581151834,10.0,2050.0
8.952879581151834,11.25,2050.0
8.952879581151834,12.5,2050.0
8.952879581151834,13.75,2050.0
8.952879581151834,15.0,2050.0
8.952879581151834,16.25,2050.0
8.952879581151834,17.5,2050.0
8.952879581151834,18.75,2050.0
8.952879581151834,20.0,2050.0
8.952879581151834,21.25,2050.0
8.952879581151834,22.5,2050.0
8.952879581151834,23.75,2050.0
8.952879581151834,25.0,2050.0
8.952879581151834,26.25,2050.0
8.952879581151834,27.5,2050.0
8.952879581151834,28.75,2050.0
8.952879581151834,30.0,2050.0
8.952879581151834,31.25,2050.0
8.952879581151834,32.5,2050.0
8.952879581151834,33.75,2050.0
8.952879581151834,35.0,2050.0
8.952879581151834,36.25,2058.0
8.952879581151834,37.5,2050.0
8.952879581151834,38.75,2051.0
8.952879581151834,40.0,2051.0
8.952879581151834,41.25,2051.0
8.952879581151834,42.5,2051.0
8.952879581151834,43.75,2058.0
8.952879581151834,45.0,2050.0
8.952879581151834,46.25,2058.0
8.952879581151834,47.5,2054.0
8.952879581151834,48.75,2054.0
8.952879581151834,50.0,2059.0
8.952879581151834,51.25,2061.0
8.952879581151834,52.5,2061.0
8.952879581151834,53.75,2061.0
8.952879581151834,55.0,2061.0
8.952879581151834,56.25,2061.0
8.952879581151834,57.5,2061.0
8.952879581151834,58.75,2063.0
8.952879581151834,60.0,2063.0
8.952879581151834,61.25,2063.0
8.952879581151834,62.5,2063.0
8.952879581151834,63.75,2063.0
8.952879581151834,65.0,2063.0
8.952879581151834,66.25,2063.0
8.952879581151834,67.5,2065.0
8.952879581151834,68.75,2065.0
8.952879581151834,70.0,2065.0
8.952879581151834,71.25,2065.0
8.952879581151834,72.5,2065.0
8.952879581151834,73.75,2065.0
8.952879581151834,75.0,2065.0
8.952879581151834,76.25,2065.0
8.952879581151834,77.5,2049.0
8.952879581151834,78.75,2065.0
8.952879581151834,80.0,2065.0
8.952879581151834,81.25,2065.0
8.952879581151834,82.5,2068.0
8.952879581151834,83.75,2071.0
8.952879581151834,85.0,2071.0
8.952879581151834,86.25,2068.0
8.952879581151834,87.5,2068.0
8.952879581151834,88.75,2068.0
8.952879581151834,90.0,2068.0
8.952879581151834,91.25,2068.0
8.952879581151834,92.5,2068.0
8.952879581151834,93.75,2068.0
8.952879581151834,95.0,2068.0
8.952879581151834,96.25,2068.0
8.952879581151834,97.5,2068.0
8.952879581151834,98.75,2063.0
8.952879581151834,100.0,2068.0
8.952879581151834,101.25,2068.0
8.952879581151834,102.5,2068.0
8.952879581151834,103.75,2068.0
8.952879581151834,105.0,2068.0
8.952879581151834,106.25,2068.0
8.952879581151834,107.5,2068.0
8.952879581151834,108.75,2068.0
8.952879581151834,110.0,2068.0
8.952879581151834,111.25,2068.0
8.952879581151834,112.5,2068.0
8.952879581151834,113.75,2068.0
8.952879581151834,115.0,2068.0
8.952879581151834,116.25,2068.0
8.952879581151834,117.5,2068.0
8.952879581151834,118.75,2071.0
8.952879581151834,120.0,2071.0
8.952879581151834,121.25,2071.0
8.952879581151834,122.5,2071.0
8.952879581151834,123.75,2071.0
8.952879581151834,125.0,2071.0
